object name,library name,text,rodata,data,bss,code,flash,ram
nvm_v2.o,lib\modem_lte_lib.a,188,25,0,0,213,213,0
osal_crypto.o,lib\modem_lte_lib.a,276,0,0,0,276,276,0
osal_ipsec.o,lib\modem_lte_lib.a,500,267,0,0,767,767,0
osal_log.o,lib\modem_lte_lib.a,926,6378,1360,0,7304,8664,1360
osal_mem.o,lib\modem_lte_lib.a,406,0,0,0,406,406,0
osal_msg.o,lib\modem_lte_lib.a,880,63,0,1024,943,943,1024
osal_net.o,lib\modem_lte_lib.a,2588,664,0,344,3252,3252,344
osal_random.o,lib\modem_lte_lib.a,400,96,0,32,496,496,32
osal_select.o,lib\modem_lte_lib.a,150,104,0,0,254,254,0
osal_sem.o,lib\modem_lte_lib.a,138,9,0,0,147,147,0
osal_string.o,lib\modem_lte_lib.a,596,18,0,0,614,614,0
osal_stub.o,lib\modem_lte_lib.a,42,0,0,0,42,42,0
osal_sys.o,lib\modem_lte_lib.a,2228,182,0,224,2410,2410,224
osal_task.o,lib\modem_lte_lib.a,154,0,0,0,154,154,0
osal_time.o,lib\modem_lte_lib.a,1242,328,0,12,1570,1570,12
osal_tmr.o,lib\modem_lte_lib.a,282,48,0,4,330,330,4
osi_timer_new.o,lib\modem_lte_lib.a,648,0,0,0,648,648,0
pal_imei.o,lib\modem_lte_lib.a,244,36,0,36,280,280,36
pal_sim.o,lib\modem_lte_lib.a,822,49,18,33,871,889,51
pdu_3gpp.o,lib\modem_lte_lib.a,1800,1057,0,0,2857,2857,0
pdu_3gpp2.o,lib\modem_lte_lib.a,2580,840,0,0,3420,3420,0
pdu_hlpr.o,lib\modem_lte_lib.a,124,17,0,0,141,141,0
pduconv.o,lib\modem_lte_lib.a,718,0,1024,0,718,1742,1024
ps_data_link.o,lib\modem_lte_lib.a,536,0,0,0,536,536,0
rfsm_base.o,lib\modem_lte_lib.a,98,37,0,0,135,135,0
rijndael.o,lib\modem_lte_lib.a,2504,8192,40,176,10696,10736,216
rtos02_ps.o,lib\modem_lte_lib.a,5248,870,0,0,6118,6118,0
rtp.o,lib\modem_lte_lib.a,1680,698,0,0,2378,2378,0
sap_main.o,lib\modem_lte_lib.a,422,99,0,9,521,521,9
sap_stack_cust.o,lib\modem_lte_lib.a,8,2,64,132,10,74,196
sap_usr.o,lib\modem_lte_lib.a,124,0,0,0,124,124,0
sapp_main.o,lib\modem_lte_lib.a,3596,1085,0,68512,4681,4681,68512
sdp_coder.o,lib\modem_lte_lib.a,5666,908,0,0,6574,6574,0
sim.o,lib\modem_lte_lib.a,1464,299,0,6256,1763,1763,6256
sim_evt.o,lib\modem_lte_lib.a,16,815,0,0,831,831,0
sim_proc.o,lib\modem_lte_lib.a,7740,39,10,5,7779,7789,15
sim_prot.o,lib\modem_lte_lib.a,14208,399,2748,276,14607,17355,3024
sip_app.o,lib\modem_lte_lib.a,210,74,0,0,284,284,0
sip_auth.o,lib\modem_lte_lib.a,1756,126,0,0,1882,1882,0
sip_clib.o,lib\modem_lte_lib.a,100,0,0,4,100,100,4
sip_debug.o,lib\modem_lte_lib.a,160,69,180,4,229,409,184
sip_dec.o,lib\modem_lte_lib.a,11576,4427,0,0,16003,16003,0
sip_dialog.o,lib\modem_lte_lib.a,9298,3581,0,4,12879,12879,4
sip_enc.o,lib\modem_lte_lib.a,7132,5245,0,0,12377,12377,0
sip_endpt.o,lib\modem_lte_lib.a,364,0,0,0,364,364,0
sip_hdrflds.o,lib\modem_lte_lib.a,2314,215,0,0,2529,2529,0
sip_list.o,lib\modem_lte_lib.a,1008,403,0,0,1411,1411,0
sip_mem.o,lib\modem_lte_lib.a,1648,352,0,0,2000,2000,0
sip_mem_pool.o,lib\modem_lte_lib.a,722,30,800,4,752,1552,804
sip_msgcodes.o,lib\modem_lte_lib.a,366,1817,0,0,2183,2183,0
sip_port.o,lib\modem_lte_lib.a,30,0,0,0,30,30,0
sip_sdp_dec.o,lib\modem_lte_lib.a,8404,4131,1452,0,12535,13987,1452
sip_sdp_enc.o,lib\modem_lte_lib.a,4372,3559,372,0,7931,8303,372
sip_sdp_mem.o,lib\modem_lte_lib.a,712,176,420,0,888,1308,420
sip_session.o,lib\modem_lte_lib.a,7936,1759,0,0,9695,9695,0
sip_sys.o,lib\modem_lte_lib.a,806,366,208,1256,1172,1380,1464
sip_timers.o,lib\modem_lte_lib.a,452,245,0,8,697,697,8
sip_token.o,lib\modem_lte_lib.a,1436,259,0,0,1695,1695,0
sip_tu.o,lib\modem_lte_lib.a,328,250,0,0,578,578,0
sip_ua.o,lib\modem_lte_lib.a,12176,4469,0,128,16645,16645,128
sip_voipnet.o,lib\modem_lte_lib.a,278,0,0,0,278,278,0
sip_xact.o,lib\modem_lte_lib.a,8978,4788,864,20,13766,14630,884
sip_xport.o,lib\modem_lte_lib.a,1966,592,0,2096,2558,2558,2096
sit00.o,lib\modem_lte_lib.a,60,0,0,0,60,60,0
smc_fsm.o,lib\modem_lte_lib.a,0,807,64,0,807,871,64
smc_proc.o,lib\modem_lte_lib.a,6416,0,0,0,6416,6416,0
smc_uti.o,lib\modem_lte_lib.a,424,30,0,0,454,454,0
smr_fsm.o,lib\modem_lte_lib.a,0,608,64,0,608,672,64
smr_proc.o,lib\modem_lte_lib.a,3236,0,0,0,3236,3236,0
smr_uti.o,lib\modem_lte_lib.a,1030,0,0,0,1030,1030,0
sms.o,lib\modem_lte_lib.a,648,16,0,274,664,664,274
sms_evt.o,lib\modem_lte_lib.a,16,1377,0,0,1393,1393,0
sms_out.o,lib\modem_lte_lib.a,524,4,0,0,528,528,0
sms_rout.o,lib\modem_lte_lib.a,1184,0,0,0,1184,1184,0
supsrv.o,lib\modem_lte_lib.a,4012,1833,0,8168,5845,5845,8168
sxr_mem.o,lib\modem_lte_lib.a,200,0,0,0,200,200,0
sxr_mutx.o,lib\modem_lte_lib.a,448,0,0,0,448,448,0
sxr_queu.o,lib\modem_lte_lib.a,1606,0,0,487,1606,1606,487
sxr_sbx.o,lib\modem_lte_lib.a,764,39,0,0,803,803,0
sxr_tim.o,lib\modem_lte_lib.a,1216,69,0,12,1285,1285,12
sxr_tksd.o,lib\modem_lte_lib.a,168,17,0,0,185,185,0
sxs_io_ap.o,lib\modem_lte_lib.a,56,33,0,0,89,89,0
sxs_mem.o,lib\modem_lte_lib.a,2,0,0,0,2,2,0
sxs_mutx.o,lib\modem_lte_lib.a,222,0,0,76,222,222,76
sxs_sbx.o,lib\modem_lte_lib.a,296,55,0,256,351,351,256
sxs_tim.o,lib\modem_lte_lib.a,44,0,0,320,44,44,320
sxs_tksd.o,lib\modem_lte_lib.a,234,64,0,485,298,298,485
tgl00pub.o,lib\modem_lte_lib.a,240,0,24,12392,240,264,12416
tgl00pub_init_ap.o,lib\modem_lte_lib.a,670,128,0,4,798,798,4
tgl00pub_ps.o,lib\modem_lte_lib.a,2378,743,0,0,3121,3121,0
tgl_ps_var.o,lib\modem_lte_lib.a,0,8,0,1581,8,8,1581
threadx_os.o,lib\modem_lte_lib.a,648,25,0,604,673,673,604
tra15_ap.o,lib\modem_lte_lib.a,202,7,0,0,209,209,0
usim_prot.o,lib\modem_lte_lib.a,2494,0,0,0,2494,2494,0
utf8_decode.o,lib\modem_lte_lib.a,252,0,0,0,252,252,0
utf8_to_utf16.o,lib\modem_lte_lib.a,96,0,0,0,96,96,0
vtsp_event.o,lib\modem_lte_lib.a,12,0,0,0,12,12,0
vtsp_manage.o,lib\modem_lte_lib.a,440,304,0,0,744,744,0
vtsp_rt_dr.o,lib\modem_lte_lib.a,702,206,0,0,908,908,0
vtsp_rtcp.o,lib\modem_lte_lib.a,80,0,0,0,80,80,0
vtsp_stream.o,lib\modem_lte_lib.a,708,6,0,0,714,714,0
vtsp_stream_video.o,lib\modem_lte_lib.a,776,455,0,0,1231,1231,0
vtspr.o,lib\modem_lte_lib.a,1804,1272,0,16,3076,3076,16
vtspr_recv.o,lib\modem_lte_lib.a,80,105,0,0,185,185,0
vtspr_send.o,lib\modem_lte_lib.a,100,173,0,0,273,273,0
vtspr_task.o,lib\modem_lte_lib.a,412,168,0,0,580,580,0
xcap.o,lib\modem_lte_lib.a,240,64,0,7500,304,304,7500
xcap_helper.o,lib\modem_lte_lib.a,1036,117,0,0,1153,1153,0
asm_CVSI_max_abs.o,lib\cvs.a,0,0,0,0,0,0,0
asm_CVSI_movDC.o,lib\cvs.a,0,0,0,0,0,0,0
asm_CVSI_MOVE_S2L.o,lib\cvs.a,0,0,0,0,0,0,0
asm_CVSI_sum.o,lib\cvs.a,0,0,0,0,0,0,0
asm_div32fs.o,lib\cvs.a,0,0,0,0,0,0,0
asm_DUAL_VAD_SUB.o,lib\cvs.a,0,0,0,0,0,0,0
asm_int_log2.o,lib\cvs.a,0,0,0,0,0,0,0
asm_MONO_VAD_SUB.o,lib\cvs.a,0,0,0,0,0,0,0
asm_polar2xy.o,lib\cvs.a,0,0,0,0,0,0,0
asm_syn_windowing.o,lib\cvs.a,0,0,0,0,0,0,0
asm_xy2ap.o,lib\cvs.a,0,0,0,0,0,0,0
asm_CVSI_chnDif.o,lib\cvs.a,0,0,0,0,0,0,0
asm_CVSI_ErrConv.o,lib\cvs.a,0,0,0,0,0,0,0
asm_CVSI_spec_smooth.o,lib\cvs.a,0,0,0,0,0,0,0
asm_ERWDAF.o,lib\cvs.a,0,0,0,0,0,0,0
asm_xy2am.o,lib\cvs.a,0,0,0,0,0,0,0
fft4_last_loop.o,lib\cvs.a,0,0,0,0,0,0,0
fft4_loop.o,lib\cvs.a,0,0,0,0,0,0,0
fft_inv_rec.o,lib\cvs.a,0,0,0,0,0,0,0
fft_inv_win.o,lib\cvs.a,0,0,0,0,0,0,0
fft_last_loop.o,lib\cvs.a,0,0,0,0,0,0,0
ifft4_last_loop.o,lib\cvs.a,0,0,0,0,0,0,0
ifft4_loop.o,lib\cvs.a,0,0,0,0,0,0,0
ifft_inv_rec.o,lib\cvs.a,0,0,0,0,0,0,0
ifft_last_loop.o,lib\cvs.a,0,0,0,0,0,0,0
rfft.o,lib\cvs.a,0,0,0,0,0,0,0
asm_CVSI_max_abs_recd.o,lib\cvsrecd.a,0,0,0,0,0,0,0
asm_CVSI_movDC_recd.o,lib\cvsrecd.a,0,0,0,0,0,0,0
asm_CVSI_MOVE_S2L_recd.o,lib\cvsrecd.a,0,0,0,0,0,0,0
asm_CVSI_sum_recd.o,lib\cvsrecd.a,0,0,0,0,0,0,0
asm_div32fs_recd.o,lib\cvsrecd.a,0,0,0,0,0,0,0
asm_int_log2_recd.o,lib\cvsrecd.a,0,0,0,0,0,0,0
asm_MONO_VAD_SUB_recd.o,lib\cvsrecd.a,0,0,0,0,0,0,0
asm_polar2xy_recd.o,lib\cvsrecd.a,0,0,0,0,0,0,0
asm_syn_windowing_recd.o,lib\cvsrecd.a,0,0,0,0,0,0,0
asm_xy2ap_recd.o,lib\cvsrecd.a,0,0,0,0,0,0,0
asm_FD_CONV_recd.o,lib\cvsrecd.a,0,0,0,0,0,0,0
fft4_last_loop_recd.o,lib\cvsrecd.a,0,0,0,0,0,0,0
fft4_loop_recd.o,lib\cvsrecd.a,0,0,0,0,0,0,0
fft_inv_rec_recd.o,lib\cvsrecd.a,0,0,0,0,0,0,0
fft_inv_win_recd.o,lib\cvsrecd.a,0,0,0,0,0,0,0
fft_last_loop_recd.o,lib\cvsrecd.a,0,0,0,0,0,0,0
ifft4_last_loop_recd.o,lib\cvsrecd.a,0,0,0,0,0,0,0
ifft4_loop_recd.o,lib\cvsrecd.a,0,0,0,0,0,0,0
ifft_inv_rec_recd.o,lib\cvsrecd.a,0,0,0,0,0,0,0
ifft_last_loop_recd.o,lib\cvsrecd.a,0,0,0,0,0,0,0
rfft_recd.o,lib\cvsrecd.a,0,0,0,0,0,0,0
CVS_data.o,lib\cvs.a,0,0,26496,640,0,26496,27136
lib_a-environ.o,..\..\components\newlib\newlib-3.1.0\armca5\libc.a,0,0,4,4,0,4,8
CVS_data_recd.o,lib\cvsrecd.a,0,0,36388,0,0,36388,36388
quec_boot_pin_map.c.obj,lib\libboot_ex_ql_pin.a,0,0,248,1,0,248,249
panel_desc.c.obj,lib\liblcdpanel.a,0,0,12,0,0,12,12
ql_freertos_config.c.obj,lib\libql_kernel_cfg.a,0,0,2,0,0,2,2
xcap_resources.o,lib\modem_lte_lib.a,0,0,2396,0,0,2396,2396
hal_build_revision.c.obj,lib\libhal.a,0,0,46,0,0,46,46
quec_fatfs_mpal.c.obj,..\..\components\ql-kernel\libs\libql_fatfs_ex.a,0,0,0,8,0,0,8
vectors.S.obj,lib\libql_kernel_cfg.a,0,0,0,0,0,0,0
